GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "37260","Palatka, FL (Micropolitan Statistical Area)", ,CAGDP2,56,"53","   Real estate and rental and leasing ","Thousands of dollars",219390,272074,283489,317753,365302,403883,468737,486569,435151,412655,421655,318430,308403,303015,327599,377726,366230,416497,477134,527025,577029
 "37260","Palatka, FL (Micropolitan Statistical Area)", ,CAGDP2,59,"54, 55, 56","  Professional and business services ","Thousands of dollars",28886,43798,52981,48616,66827,70443,99153,96536,93600,100700,99494,107593,104749,100818,97997,90118,96103,98762,100075,(D),(D)
 "37260","Palatka, FL (Micropolitan Statistical Area)", ,CAGDP2,60,"54","   Professional, scientific, and technical services ","Thousands of dollars",15162,24813,29540,26558,26352,30276,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "37260","Palatka, FL (Micropolitan Statistical Area)", ,CAGDP2,64,"55","   Management of companies and enterprises ","Thousands of dollars",(D),(D),0,0,0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "37260","Palatka, FL (Micropolitan Statistical Area)", ,CAGDP2,65,"56","   Administrative and support and waste management and remediation services ","Thousands of dollars",(D),(D),23442,22058,40474,40167,44306,39115,39452,45760,45470,47310,46957,46583,42998,34058,35693,37119,40799,42831,54783
 "37260","Palatka, FL (Micropolitan Statistical Area)", ,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance ","Thousands of dollars",74378,78962,88487,94475,97455,104959,109436,115765,122944,126076,128216,130286,134474,137395,146478,155720,159055,150643,158398,155979,169831
 "37260","Palatka, FL (Micropolitan Statistical Area)", ,CAGDP2,69,"61","   Educational services ","Thousands of dollars",1174,1043,1271,1623,1726,1742,1923,2270,2723,3912,4562,4944,5602,5836,6280,6594,6646,5727,6272,6329,7489
 "37260","Palatka, FL (Micropolitan Statistical Area)", ,CAGDP2,70,"62","   Health care and social assistance ","Thousands of dollars",73204,77919,87217,92852,95729,103217,107513,113495,120221,122164,123654,125341,128872,131559,140198,149125,152409,144917,152126,149651,162342
 "37260","Palatka, FL (Micropolitan Statistical Area)", ,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of dollars",22306,23215,25256,30473,32471,33183,36737,37238,36813,37298,37305,38854,39262,42283,46271,50917,54792,56815,62798,(D),(D)
 "37260","Palatka, FL (Micropolitan Statistical Area)", ,CAGDP2,76,"71","   Arts, entertainment, and recreation ","Thousands of dollars",913,887,1028,1057,998,1298,1729,1394,1846,2822,3673,3292,3362,3326,2925,3099,3553,3737,4255,(D),(D)
 "37260","Palatka, FL (Micropolitan Statistical Area)", ,CAGDP2,79,"72","   Accommodation and food services ","Thousands of dollars",21394,22328,24228,29416,31472,31886,35009,35844,34967,34476,33632,35562,35899,38957,43346,47818,51239,53079,58542,54478,67518
 "37260","Palatka, FL (Micropolitan Statistical Area)", ,CAGDP2,82,"81","  Other services (except government and government enterprises) ","Thousands of dollars",43369,47622,48552,51328,50205,53482,56477,55611,52307,52362,47537,45038,44974,51429,53080,54097,54213,56960,58707,58373,63045
 "37260","Palatka, FL (Micropolitan Statistical Area)", ,CAGDP2,83,"...","Government and government enterprises ","Thousands of dollars",243110,236177,249721,266035,256033,273634,316643,318668,323811,328825,322400,316737,320713,323812,314915,309906,309379,300768,297847,317548,326968
 "37260","Palatka, FL (Micropolitan Statistical Area)", ,CAGDP2,87,"11, 21","Natural resources and mining ","Thousands of dollars",50500,47817,49604,57946,57727,51769,48720,47432,37587,46438,47171,43985,45641,41690,47912,49016,47925,48881,40944,48232,41104
 "37260","Palatka, FL (Micropolitan Statistical Area)", ,CAGDP2,88,"42, 44-45","Trade ","Thousands of dollars",128181,133995,148909,154498,160281,175618,177279,166045,165786,161719,148184,148494,154613,156165,165856,176762,187148,194326,197793,204044,228170
 "37260","Palatka, FL (Micropolitan Statistical Area)", ,CAGDP2,89,"22, 48-49","Transportation and utilities ","Thousands of dollars",513151,487704,483290,511139,530354,640642,649037,657031,639883,718929,699124,645954,627743,640809,562307,522994,549679,551547,526410,(D),557394
 "37260","Palatka, FL (Micropolitan Statistical Area)", ,CAGDP2,90,"31-33, 51","Manufacturing and information ","Thousands of dollars",241573,237352,244322,262921,277774,292658,245331,249386,194881,224119,248233,272336,266635,243029,273533,280917,258431,286481,300033,300821,300006
 "37260","Palatka, FL (Micropolitan Statistical Area)", ,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",398328,367828,401688,372248,389113,403190,347627,337430,272489,309061,335979,361252,340729,314133,356005,363672,341059,378919,387959,409001,449684
 "37260","Palatka, FL (Micropolitan Statistical Area)", ,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",1069150,1127636,1173051,1253049,1353437,1541639,1667426,1681949,1610276,1670297,1645772,1475949,1455469,1471632,1441375,1471052,1511995,1572771,1628874,1630522,1808194
 "37300","Palestine, TX (Micropolitan Statistical Area)", ,CAGDP2,1,"...","All industry total ","Thousands of dollars",1118793,1136064,1190288,1232785,1328334,1499647,1652152,1760986,1601453,1692455,1748817,1782365,1787481,1792995,1721441,1788842,1868140,1978146,2089526,2109830,2338744
 "37300","Palestine, TX (Micropolitan Statistical Area)", ,CAGDP2,2,"..."," Private industries ","Thousands of dollars",852541,861054,907635,952052,1039653,1204675,1347479,1444628,1267380,1342600,1404240,1430194,1424227,1420830,1347482,1387059,1459201,1563678,1670626,1669740,1919563
 "37300","Palestine, TX (Micropolitan Statistical Area)", ,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",3103,4443,12234,15346,11251,18333,13004,3750,7272,2971,3604,4634,2727,5304,18685,5134,4666,6654,6435,6102,5638
 "37300","Palestine, TX (Micropolitan Statistical Area)", ,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",131144,120088,159013,171923,199832,241647,308700,356099,212806,199783,223942,208116,193130,190185,119795,84049,92368,112343,99986,50803,74045
 "37300","Palestine, TX (Micropolitan Statistical Area)", ,CAGDP2,10,"22","  Utilities ","Thousands of dollars",(D),7656,7420,7249,6778,7381,6985,6969,8412,10377,10774,11387,12461,13869,12725,17525,18323,20953,22761,23164,26232
 "37300","Palestine, TX (Micropolitan Statistical Area)", ,CAGDP2,11,"23","  Construction ","Thousands of dollars",42585,43780,46656,45567,45797,55040,58270,53892,46312,54659,53740,60119,52463,56657,58818,55869,62387,63757,65005,60355,67388
 "37300","Palestine, TX (Micropolitan Statistical Area)", ,CAGDP2,12,"31-33","  Manufacturing ","Thousands of dollars",37520,33709,29874,34987,42433,38797,46165,58352,50253,52318,52852,32603,60141,71719,82486,111708,170309,189101,212625,214367,245849
 "37300","Palestine, TX (Micropolitan Statistical Area)", ,CAGDP2,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",27269,24833,21664,26087,(D),(D),(D),48339,36884,(D),40991,21767,28932,33761,31488,41175,50333,53473,46773,43089,54141
 "37300","Palestine, TX (Micropolitan Statistical Area)", ,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of dollars",10252,8876,8210,8900,(D),(D),(D),10013,13369,(D),11861,10836,31209,37958,50998,70533,119976,135628,165853,171278,191708
 "37300","Palestine, TX (Micropolitan Statistical Area)", ,CAGDP2,34,"42","  Wholesale trade ","Thousands of dollars",36379,37422,40049,48498,50166,66812,78039,83674,82341,83835,96408,106328,100407,89057,90125,80867,78942,83984,97260,96051,104084
 "37300","Palestine, TX (Micropolitan Statistical Area)", ,CAGDP2,35,"44-45","  Retail trade ","Thousands of dollars",199279,208356,189697,94109,93706,92203,85685,89960,94260,91034,94630,110075,112561,110060,118924,126289,122578,125636,145558,154325,184826
 "37300","Palestine, TX (Micropolitan Statistical Area)", ,CAGDP2,36,"48-49","  Transportation and warehousing ","Thousands of dollars",38447,36755,41843,123302,144785,165856,169224,198277,167631,181093,230670,244147,222141,216014,201327,200087,204704,223388,211567,195286,218208
 "37300","Palestine, TX (Micropolitan Statistical Area)", ,CAGDP2,45,"51","  Information ","Thousands of dollars",15862,16087,16025,15499,16338,19988,31195,39672,38670,41582,35231,41528,44544,44045,46618,49054,47397,59974,64708,74441,101945
 "37300","Palestine, TX (Micropolitan Statistical Area)", ,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing ","Thousands of dollars",143282,156776,165523,179148,206174,245810,241421,238860,248867,264787,282599,274142,277540,273533,224950,255286,280625,286501,324891,367065,396320
 "37300","Palestine, TX (Micropolitan Statistical Area)", ,CAGDP2,51,"52","   Finance and insurance ","Thousands of dollars",37908,39560,40224,38615,33229,38612,36590,36054,40108,36752,37502,38733,40584,41385,53162,78523,77673,92225,80484,82340,95071
 "37300","Palestine, TX (Micropolitan Statistical Area)", ,CAGDP2,56,"53","   Real estate and rental and leasing ","Thousands of dollars",105374,117216,125299,140534,172946,207198,204831,202806,208759,228034,245097,235410,236956,232148,171788,176763,202952,194276,244408,284725,301249
 "37300","Palestine, TX (Micropolitan Statistical Area)", ,CAGDP2,59,"54, 55, 56","  Professional and business services ","Thousands of dollars",51451,44130,51146,57491,64321,84512,136409,137650,127326,175241,128138,135034,139328,135958,139529,150267,132485,147711,167659,176492,227945
 "37300","Palestine, TX (Micropolitan Statistical Area)", ,CAGDP2,60,"54","   Professional, scientific, and technical services ","Thousands of dollars",39758,33097,(D),(D),(D),(D),39691,49778,43018,44146,47076,52484,63586,65319,81751,92836,(D),80797,94645,98373,(D)
 "37300","Palestine, TX (Micropolitan Statistical Area)", ,CAGDP2,64,"55","   Management of companies and enterprises ","Thousands of dollars",(D),(D),(D),(D),(D),(D),16955,23094,11747,13091,12011,13854,14198,15524,15932,17221,(D),15617,17156,17633,(D)
 "37300","Palestine, TX (Micropolitan Statistical Area)", ,CAGDP2,65,"56","   Administrative and support and waste management and remediation services ","Thousands of dollars",(D),(D),18667,23175,21825,34541,79763,64778,72561,118004,69050,68696,61543,55116,41846,40211,35658,51298,55859,60486,79001
 "37300","Palestine, TX (Micropolitan Statistical Area)", ,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance ","Thousands of dollars",87932,88426,84937,91855,88896,92055,93910,99649,105584,109611,113567,118930,123008,130209,141097,153376,148260,143349,141932,139941,141356
 "37300","Palestine, TX (Micropolitan Statistical Area)", ,CAGDP2,69,"61","   Educational services ","Thousands of dollars",1633,1503,1295,1627,2036,2005,2664,1900,1815,2422,2962,3542,3646,3622,4053,6916,5228,7569,8778,5599,5310
 "37300","Palestine, TX (Micropolitan Statistical Area)", ,CAGDP2,70,"62","   Health care and social assistance ","Thousands of dollars",86300,86923,83642,90228,86861,90051,91246,97749,103769,107189,110605,115388,119362,126587,137044,146460,143032,135780,133154,134343,136046
 "37300","Palestine, TX (Micropolitan Statistical Area)", ,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of dollars",(D),26610,27399,28054,27536,29847,33070,33938,32643,30074,33171,35354,37768,37365,42751,46735,46258,47448,51812,48906,62260
 "37300","Palestine, TX (Micropolitan Statistical Area)", ,CAGDP2,76,"71","   Arts, entertainment, and recreation ","Thousands of dollars",(D),2121,2192,2139,2352,2503,2944,2956,2846,2380,3310,3375,3532,3480,3876,5210,5109,6040,7616,6057,7519
 "37300","Palestine, TX (Micropolitan Statistical Area)", ,CAGDP2,79,"72","   Accommodation and food services ","Thousands of dollars",23270,24489,25206,25915,25184,27344,30126,30982,29797,27694,29860,31979,34236,33885,38875,41525,41149,41408,44196,42850,54741
 "37300","Palestine, TX (Micropolitan Statistical Area)", ,CAGDP2,82,"81","  Other services (except government and government enterprises) ","Thousands of dollars",33419,36816,35819,39024,41638,46392,45402,43886,45003,45234,44914,47795,46007,46856,49652,50812,49900,52879,58427,62442,63468
 "37300","Palestine, TX (Micropolitan Statistical Area)", ,CAGDP2,83,"...","Government and government enterprises ","Thousands of dollars",266252,275010,282653,280733,288681,294971,304673,316357,334073,349855,344577,352171,363254,372165,373959,401783,408938,414468,418900,440090,419180
 "37300","Palestine, TX (Micropolitan Statistical Area)", ,CAGDP2,87,"11, 21","Natural resources and mining ","Thousands of dollars",134247,124531,171247,187270,211083,259980,321704,359849,220078,202755,227546,212750,195858,195489,138480,89184,97034,118996,106421,56904,79683
 "37300","Palestine, TX (Micropolitan Statistical Area)", ,CAGDP2,88,"42, 44-45","Trade ","Thousands of dollars",235658,245778,229746,142606,143873,159016,163724,173634,176600,174869,191038,216403,212968,199116,209049,207156,201520,209620,242818,250377,288910
 "37300","Palestine, TX (Micropolitan Statistical Area)", ,CAGDP2,89,"22, 48-49","Transportation and utilities ","Thousands of dollars",(D),44411,49263,130551,151563,173237,176209,205246,176043,191470,241444,255534,234602,229883,214052,217612,223027,244341,234328,218450,244441
 "37300","Palestine, TX (Micropolitan Statistical Area)", ,CAGDP2,90,"31-33, 51","Manufacturing and information ","Thousands of dollars",53383,49796,45899,50486,58770,58785,77360,98024,88923,93899,88083,74131,104686,115764,129104,160762,217706,249075,277333,288808,347794
 "37300","Palestine, TX (Micropolitan Statistical Area)", ,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",214352,202020,247777,267824,299313,353817,426139,472094,316643,309732,334139,305472,308462,323865,279785,256761,329730,371855,384051,331626,392920
 "37300","Palestine, TX (Micropolitan Statistical Area)", ,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",638189,659034,659858,684228,740340,850858,921341,972535,950737,1032868,1070102,1124722,1115766,1096965,1067697,1130298,1129471,1191824,1286575,1338114,1526643
 "37420","Pampa, TX (Micropolitan Statistical Area)", ,CAGDP2,1,"...","All industry total ","Thousands of dollars",1027056,1063990,1399405,1629177,2462739,2951064,3823084,5232707,3132390,3001830,2876259,2480407,2874180,2922180,1905892,1490271,1620574,1639356,1531066,1238784,1587451
 "37420","Pampa, TX (Micropolitan Statistical Area)", ,CAGDP2,2,"..."," Private industries ","Thousands of dollars",956318,990413,1324893,1556215,2387178,2872294,3739560,5146407,3040158,2904746,2780837,2381965,2771663,2816051,1794129,1375319,1506097,1525626,1418680,1121537,1470511
 "37420","Pampa, TX (Micropolitan Statistical Area)", ,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",23721,36207,(D),45831,50332,37845,72431,(D),14015,(D),(D),(D),(D),(D),96594,(D),(D),(D),(D),(D),66484
 "37420","Pampa, TX (Micropolitan Statistical Area)", ,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",487809,496231,810271,948295,1710653,2117678,2944825,4431714,2401526,2246941,2038187,1573780,1876381,1896853,881461,599485,686083,657445,542004,272852,(D)
 "37420","Pampa, TX (Micropolitan Statistical Area)", ,CAGDP2,10,"22","  Utilities ","Thousands of dollars",6236,6633,5507,12481,16595,18118,15561,16228,3703,3820,4093,3902,4181,(D),(D),(D),52506,51585,55105,54450,59826
 "37420","Pampa, TX (Micropolitan Statistical Area)", ,CAGDP2,11,"23","  Construction ","Thousands of dollars",(D),(D),(D),17072,17381,26594,37561,(D),49450,(D),(D),(D),(D),(D),37732,(D),(D),(D),(D),(D),(D)
 "37420","Pampa, TX (Micropolitan Statistical Area)", ,CAGDP2,12,"31-33","  Manufacturing ","Thousands of dollars",(D),(D),180818,245455,278258,320748,309556,248901,198016,191845,252869,289127,332186,321861,307705,258385,295036,330585,312758,280288,309955
 "37420","Pampa, TX (Micropolitan Statistical Area)", ,CAGDP2,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),180492,150075,105976,74398,97421,130826,144389,116613,124643
 "37420","Pampa, TX (Micropolitan Statistical Area)", ,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),151694,171786,201729,183986,197615,199759,168369,163675,185311
 "37420","Pampa, TX (Micropolitan Statistical Area)", ,CAGDP2,34,"42","  Wholesale trade ","Thousands of dollars",20852,21813,24913,(D),(D),(D),51874,58536,47895,62031,(D),(D),67531,(D),49195,43025,(D),(D),(D),(D),39327
 "37420","Pampa, TX (Micropolitan Statistical Area)", ,CAGDP2,35,"44-45","  Retail trade ","Thousands of dollars",(D),(D),(D),(D),47958,53255,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
